0.0,0.005,0.016,0.0292,0.04504,0.064048,0.0868576,0.11422911999999999,0.14707494399999999,0.18648993279999998
0.0,-0.4260880191266665,-0.41619921435005836,-0.40581372472613,-0.39529330559864206,-0.3851626107420998,-0.37611420246292937,-0.36894851348861835,-0.36435433926646965,-0.36242893200315507
0.0,-0.4338735578127171,-0.424025556986777,-0.41374495930685384,-0.40342590977510895,-0.3936360391854521,-0.3851190488122995,-0.3787170982585053,-0.37508588485204086,-0.37403625826235043
0.0,-0.40704310828192547,-0.39706252047417934,-0.3864415125594576,-0.3754707183001642,-0.3645830020794847,-0.3543670259530529,-0.34554948026669763,-0.33891440782366544,-0.33517226056326876
0.0,-0.40780581038774244,-0.3978290556183879,-0.38721779661199207,-0.3762654501857696,-0.3654083574344895,-0.35523891878565905,-0.34648609596621327,-0.3399295299228129,-0.3362561940905664
0.0,-0.4016004131432567,-0.3915955368149753,-0.3809130709198598,-0.3698259407555895,-0.35874374496435735,-0.34822712693025437,-0.3389760717257104,-0.3317710753529468,-0.3274123220259355
0.0,-0.42852159036340254,-0.4186446281411236,-0.4082894111735129,-0.3978267518634482,-0.387793158185616,-0.378895038049194,-0.3719436437538377,-0.36761756422788494,-0.36593463298692086
0.0,-0.4172169998934123,-0.40728322532453376,-0.39678227647453923,-0.38604067637481876,-0.3755368438370965,-0.36590915335403906,-0.3579146489730931,-0.35227540715703753,-0.34936993730019594
0.0,-0.40908157507982423,-0.39910910110256737,-0.388509029654017,-0.37757820181892043,-0.36675684828333033,-0.3566402624369118,-0.34795473502973095,-0.34145950873059405,-0.3377791285603564
0.0,-0.4190026396314863,-0.40907752295694877,-0.3985986201809908,-0.38789894949235304,-0.3774655304858925,-0.3679472702243629,-0.36011143312163085,-0.354681321379104,-0.3520050229642493
0.0,-0.41280342816230586,-0.40284917032735734,-0.3922956278059928,-0.381453513087024,-0.370781195512933,-0.36089538058158155,-0.3525409261112884,-0.34647181348725553,-0.3432278596582137
0.0,-0.41422413320387363,-0.40427526370339706,-0.39373538133526154,-0.38291905397261417,-0.3722894950795137,-0.3624686970638322,-0.3542049183810718,-0.3482463954348418,-0.34510025358349594
0.0,-0.40936119270051563,-0.39939189838560196,-0.3887998908228667,-0.37788451618683894,-0.36708970685813824,-0.3570162644354866,-0.34839865142313897,-0.34200767325538095,-0.33847983904556145
0.0,-0.4124225818913487,-0.40246388781733344,-0.3918990779661726,-0.38103517695381584,-0.37032487790258983,-0.3603761247419186,-0.35192029614779585,-0.3456917479296635,-0.34221430502591943
0.0,-0.39962017939043903,-0.3896075229548046,-0.37890420711315187,-0.36777631732192617,-0.35662568166637243,-0.34600693241358726,-0.33662409594649034,-0.3292925206922064,-0.32490239344099336
0.0,-0.39463566332980804,-0.38460334213078795,-0.3738497297549088,-0.36262618497281096,-0.3513161731422656,-0.3404547793577706,-0.3307343549798816,-0.3229921876451556,-0.3182340631622935
0.0,-0.41072190593536106,-0.40075781240139463,-0.3901790713486264,-0.3792888887268475,-0.36853606781352255,-0.35852672384777406,-0.3499986923685867,-0.34371691411053007,-0.34028525484814054
0.0,-0.4243704212481134,-0.41447508662960786,-0.40407308635613504,-0.39352153054247196,-0.3833391278299416,-0.3742116802425528,-0.3669346366996251,-0.3622025536570561,-0.36015292361835805
0.0,-0.44355155380779365,-0.43375418573222646,-0.42360362111523386,-0.41353428070408427,-0.4041679699913914,-0.3963145788162876,-0.39087416466304603,-0.3884696846445479,-0.3885512538971341
0.0,-0.41172973126191437,-0.4017699266197212,-0.39120216846180256,-0.38033292491195425,-0.36961514787230954,-0.3596595283590318,-0.3512069010219818,-0.3450173897666673,-0.3416671069294068
0.0,-0.43220551362620085,-0.422348445508419,-0.4120444414694475,-0.40168024492055565,-0.39181355328673817,-0.3831760554215009,-0.3765997366728584,-0.3727470959828736,-0.37149491420390746
0.0,-0.426808840284167,-0.4169224888237011,-0.40654318127323563,-0.3960343801409181,-0.3859229110120168,-0.3769037866051974,-0.36977921226264243,-0.36523581089554114,-0.3633561122117044
0.0,-0.4207997290120602,-0.4108846715301411,-0.40043180913127685,-0.38978240209277715,-0.379434304676181,-0.3700489859415086,-0.3624031600613762,-0.35720998109039215,-0.35474567856567774
0.0,-0.40334888852507333,-0.39335288801072466,-0.38269240984007524,-0.37164643021355914,-0.36063315620128833,-0.35022544530156097,-0.34114041007364904,-0.33418065460051594,-0.330154653893004
0.0,-0.4013245840287709,-0.39131958918520127,-0.38063598628443174,-0.36954580246109003,-0.3584585034525105,-0.3479375608960993,-0.3386945251710074,-0.33154331785451063,-0.3273506758258975
0.0,-0.4061591766388233,-0.39617482808569093,-0.3855442299027345,-0.37455524170133003,-0.3636372541685944,-0.3533751921763155,-0.3444934820324761,-0.3377805683419126,-0.33397024566204436
0.0,-0.44293704571637704,-0.43313749019850434,-0.42298133685844164,-0.4129013182833887,-0.40351698298508154,-0.39563548048130315,-0.3901544945410649,-0.3876983884419758,-0.3877323087443756
0.0,-0.4452500153279857,-0.43546265209729995,-0.4253380488052869,-0.41531913287005295,-0.40603942544359484,-0.3983235780151233,-0.39308540204186215,-0.39094279350518946,-0.39126863977156745
0.0,-0.4124139056121692,-0.4024574393482965,-0.39189824504475723,-0.3810453601088568,-0.37035501929392467,-0.36044155961022284,-0.35204825257520156,-0.34593149902832465,-0.3426454602521858
0.0,-0.4199340162469696,-0.4100129004608277,-0.3995444095729681,-0.38886473824916834,-0.3784645881843858,-0.3689957554883847,-0.3612232867293983,-0.355850996460191,-0.35316338802272185
0.0,-0.3931256346573093,-0.3830881225959786,-0.3723212069244255,-0.3610724464249131,-0.3497208422533049,-0.3387973973404428,-0.3289940106801055,-0.32115954642662814,-0.3163395070858712
0.0,-0.4268012391855507,-0.4169164222516031,-0.40654123657796504,-0.3960406908010441,-0.3859437584327736,-0.376948115528819,-0.3698582813802318,-0.3653595274107033,-0.3635204333455988
0.0,-0.4350600515195424,-0.4252177042162373,-0.4149515431009263,-0.40466003732876743,-0.39491654196714876,-0.3864715991857963,-0.38017306649942384,-0.3766725035006573,-0.37574241283513743
0.0,-0.4205341147416277,-0.41061708156973964,-0.4001591397858988,-0.3894999940649484,-0.37913546762828787,-0.3697246842480979,-0.3620425985049849,-0.356804283688291,-0.3542995590302951
0.0,-0.4364724152327426,-0.4266364262463185,-0.4163864040495753,-0.4061255019143175,-0.39643322424865346,-0.38806740724839983,-0.38188191562528573,-0.3785237098066432,-0.3777238615853946
